,book_url,title,genre,author,rating,pages,description,year,published
975,https://www.goodreads.com/book/show/48613168-memorial-drive,Memorial Drive: A Daughter's Memoir,memoir & autobiography,Natasha Trethewey,4.26,213,"At age nineteen, Natasha Trethewey had her world turned upside down when her former stepfather shot and killed her mother. Grieving and still new to adulthood, she confronted the twin pulls of life and death in the aftermath of unimaginable trauma and now explores the way this experience lastingly shaped the artist she became.Pulitzer Prize–winning poet Natasha Trethewey explores this profound experience of pain, loss, and grief as an entry point into understanding the tragic course of her mother’s life and the way her own life has been shaped by a legacy of fierce love and resilience. Moving through her mother’s history in the deeply segregated South and through her own girlhood as a “child of miscegenation” in Mississippi, Trethewey plumbs her sense of dislocation and displacement in the lead-up to the harrowing crime that took place on Memorial Drive in Atlanta in 1985.",2020,Published         July 28th 2020          by Ecco
976,https://www.goodreads.com/book/show/51231889-nobody-will-tell-you-this-but-me,Nobody Will Tell You This But Me: A True (as Told to Me) Story,memoir & autobiography,Bess Kalb,4.25,224,"Bess Kalb, Emmy-nominated TV writer and New Yorker contributor, saved every voicemail her grandmother Bobby Bell ever left her. Bobby was a force--irrepressible, glamorous, unapologetically opinionated. Bobby doted on Bess; Bess adored Bobby. Then, at ninety, Bobby died. But in this debut memoir, Bobby is speaking to Bess once more, in a voice as passionate as it ever was in life.Recounting both family lore and family secrets, Bobby brings us four generations of indomitable women and the men who loved them. There's Bobby's mother, who traveled solo from Belarus to America in the 1880s to escape the pogroms, and Bess's mother, a 1970s rebel who always fought against convention. Then there's Bess, who grew up in New York and entered the rough-and-tumble world of L.A. television. Her grandma Bobby was with her all the way--she was the light of Bess's childhood and her fiercest supporter, giving Bess unequivocal love, even if sometimes of the toughest kind.In Nobody Will Tell You This But Me,  Bobby reminds Bess of the experiences they shared, and she delivers--in phone calls, texts, and unforgettable heart-to-hearts brought vividly to the page--her signature wisdom:If the earth is cracking behind you, you put one foot in front of the other. Never. Buy. Fake. Anything.I swear on your life every word of this is true.With humor and poignancy, Bess Kalb gives us proof of the special bond that can skip a generation and endure beyond death. This book is a feat of extraordinary ventriloquism and imagination by a remarkably talented writer.",2020,Published         March 17th 2020          by Knopf Publishing Group
977,https://www.goodreads.com/book/show/53387955-one-life,One Life,memoir & autobiography,Megan Rapinoe,4.24,224,"Megan Rapinoe, Olympic gold medalist and two-time Women's World Cup champion, has become a galvanizing force for social change; here, she urges all of us to take up the mantle, with actions big and small, to continue the fight for justice and equalityMegan Rapinoe is one of the world's most talented athletes. But beyond her massive professional success on the soccer field, Rapinoe has become an icon and ally to millions, boldly speaking out on the issues that matter most. In recent years, she's become one of the faces of the equal pay movement and her tireless activism for LGBTQ rights has earned her global support.In One Life, Rapinoe embarks on a thoughtful and unapologetic discussion of social justice and politics. Raised in a conservative small town in northern California, the youngest of six, Rapinoe was four years old when she kicked her first soccer ball. Her parents encouraged her love for the game, but also urged her to volunteer at homeless shelters and food banks. Her passion for community engagement never wavered through high school or college, all the way up to 2016, when she took a knee during the national anthem in solidarity with former NFL player Colin Kaepernick, to protest racial injustice and police brutality - the first high-profile white athlete to do so. The backlash was immediate, but it couldn't compare to the overwhelming support. Rapinoe became a force of social change, both on and off the field.Using anecdotes from her own life and career, from suing the United States Soccer Federation alongside her teammates over gender discrimination to her widely publicized refusal to visit the White House, Rapinoe discusses the obligation we all have to speak up, and reveals the impact each of us can have on our communities. As she declared during the soccer team's victory parade in New York in 2019, ""[T]his is everybody's responsibility, every single person here, every single person who is not here, every single person who doesn't want to be here, every single person who agrees and doesn't agree.... It takes everybody. This is my charge to everybody. Do what you can. Do what you have to do. Step outside yourself. Be more. Be better. Be bigger than you've ever been before.""",2020,Published         November 10th 2020          by Penguin Press
978,https://www.goodreads.com/book/show/49127585-cheeky,Cheeky: A Head-to-Toe Memoir,memoir & autobiography,Ariella Elovic,4.23,256,"A Beat Most Anticipated Graphic Novel of Fall 2020The funny, exuberant, inspiring antidote to body shame--a full-color graphic memoir celebrating the imperfections of the author's female body in all its glory. Too tall. Too short. Too fat. Too thin. The message is everywhere--we need to pluck, wax, shrink, and hide ourselves, to not take up space, emotionally or literally; women are never “just right.” Well, Ariella Elovic, feminist and illustrator extraordinaire, has had enough. In her full-color graphic memoir Cheeky, she takes an inspiring and exuberant head-to-toe look at her own body self-consciousness, and body part by body part, finds her way back to herself.How does Ariella learn not to see herself as a never-finished DIY project, but to accept and even love the physical attributes society taught her to hide? How does a mirror go from a “black hole of critique” to a “who's that girl” moment? Essential to her journey is her posse of girlfriends, her “yentas.” Together, they discover that sharing “imperfections” and some of the gross and “unsightly” things our bodies produce can be a source of endless laughs and deep bonding. It helps to have a team with some outside perspectives to keep our inner bullies in check.Charming and hilarious, full of empathy and candor, and gorgeously illustrated, Cheeky aims to inspire all of us to embrace our bodies, flaws and all, as well as our bodies' needs, desires, and inherent power.",2020,Published         December 8th 2020          by Bloomsbury Publishing
979,https://www.goodreads.com/book/show/48989372-a-very-punchable-face,A Very Punchable Face,memoir & autobiography,Colin Jost,4.22,312,"If there’s one trait that makes someone well suited to comedy, it’s being able to take a punch—metaphorically and, occasionally, physically. From growing up in a family of firefighters on Staten Island to commuting three hours a day to high school and “seeing the sights” (like watching a Russian woman throw a stroller off the back of a ferry), to attending Harvard while Facebook was created, Jost shares how he has navigated the world like a slightly smarter Forrest Gump.You’ll also discover things about Jost that will surprise and confuse you, like how Jimmy Buffett saved his life, how Czech teenagers attacked him with potato salad, how an insect laid eggs inside his legs, and how he competed in a twenty-five-man match at WrestleMania (and almost won). You’ll go behind the scenes at SNL and Weekend Update (where he’s written some of the most memorable sketches and jokes of the past fifteen years). And you’ll experience the life of a touring stand-up comedian—from performing in rural college cafeterias at noon to opening for Dave Chappelle at Radio City Music Hall.For every accomplishment (hosting the Emmys), there is a setback (hosting the Emmys). And for every absurd moment (watching paramedics give CPR to a raccoon), there is an honest, emotional one (recounting his mother’s experience on the scene of the Twin Towers’ collapse on 9/11). Told with a healthy dose of self-deprecation, A Very Punchable Face reveals the brilliant mind behind some of the dumbest sketches on television, and lays bare the heart and humor of a hardworking guy—with a face you can’t help but want to punch.",2020,Published         July 14th 2020          by Crown Publishing Group (NY)
980,https://www.goodreads.com/book/show/48989372-a-very-punchable-face,A Very Punchable Face,memoir & autobiography,Colin Jost,4.22,312,"If there’s one trait that makes someone well suited to comedy, it’s being able to take a punch—metaphorically and, occasionally, physically. From growing up in a family of firefighters on Staten Island to commuting three hours a day to high school and “seeing the sights” (like watching a Russian woman throw a stroller off the back of a ferry), to attending Harvard while Facebook was created, Jost shares how he has navigated the world like a slightly smarter Forrest Gump.You’ll also discover things about Jost that will surprise and confuse you, like how Jimmy Buffett saved his life, how Czech teenagers attacked him with potato salad, how an insect laid eggs inside his legs, and how he competed in a twenty-five-man match at WrestleMania (and almost won). You’ll go behind the scenes at SNL and Weekend Update (where he’s written some of the most memorable sketches and jokes of the past fifteen years). And you’ll experience the life of a touring stand-up comedian—from performing in rural college cafeterias at noon to opening for Dave Chappelle at Radio City Music Hall.For every accomplishment (hosting the Emmys), there is a setback (hosting the Emmys). And for every absurd moment (watching paramedics give CPR to a raccoon), there is an honest, emotional one (recounting his mother’s experience on the scene of the Twin Towers’ collapse on 9/11). Told with a healthy dose of self-deprecation, A Very Punchable Face reveals the brilliant mind behind some of the dumbest sketches on television, and lays bare the heart and humor of a hardworking guy—with a face you can’t help but want to punch.",2020,Published         July 14th 2020          by Crown Publishing Group (NY)
981,https://www.goodreads.com/book/show/50891763-happiness-becomes-you,Happiness Becomes You: A Guide to Changing Your Life for Good,memoir & autobiography,Tina   Turner,4.22,240,"I dedicate this book to you… in honor of your unseen efforts to triumph over each problem life sends your way.Tina Turner, one of the world’s most beloved performers, reveals the joyful wisdom behind her inspirational life story in this powerful guide to finding happiness, hope, and love in your own life. In Happiness Becomes You: A Guide to Changing Your Life for Good, Tina shows how all of us can overcome life’s obstacles—even change the impossible to possible—and transform our lives. She explains how we, too, can realize our dreams, empowering us with spiritual tools and sage advice to enrich our unique paths.For decades, Tina Turner has shined brightly as an example of someone who can generate hope from nothing, break through all limitations, and achieve success that endures. Drawing on the lessons of her own experiences—rising out of sorrowful lows to stratospheric heights—Tina illuminates the practical principles of Buddhism and how, since 1973, they’ve helped her elevate from despair, adversity, and poverty to joy, stability, and prosperity.Now, Tina offers the wisdom gained throughout her extraordinary life in Happiness Becomes You, making this the perfect gift of inspiration for you and those you love.“Each of us is born, I believe, with a unique mission, a purpose in life that only we can fulfill. We are linked by a shared responsibility: to help our human family grow kinder and happier.” — from the Introduction",2020,Published         December 1st 2020          by Atria Books
982,https://www.goodreads.com/book/show/52838315-greenlights,Greenlights,memoir & autobiography,Matthew McConaughey,4.21,308,"From the Academy Award®–winning actor, an unconventional memoir filled with raucous stories, outlaw wisdom, and lessons learned the hard way about living with greater satisfaction I’ve been in this life for fifty years, been trying to work out its riddle for forty-two, and been keeping diaries of clues to that riddle for the last thirty-five. Notes about successes and failures, joys and sorrows, things that made me marvel, and things that made me laugh out loud. How to be fair. How to have less stress. How to have fun. How to hurt people less. How to get hurt less. How to be a good man. How to have meaning in life. How to be more me. Recently, I worked up the courage to sit down with those diaries. I found stories I experienced, lessons I learned and forgot, poems, prayers, prescriptions, beliefs about what matters, some great photographs, and a whole bunch of bumper stickers. I found a reliable theme, an approach to living that gave me more satisfaction, at the time, and still: If you know how, and when, to deal with life’s challenges - how to get relative with the inevitable - you can enjoy a state of success I call “catching greenlights.” So I took a one-way ticket to the desert and wrote this book: an album, a record, a story of my life so far. This is fifty years of my sights and seens, felts and figured-outs, cools and shamefuls. Graces, truths, and beauties of brutality. Getting away withs, getting caughts, and getting wets while trying to dance between the raindrops. Hopefully, it’s medicine that tastes good, a couple of aspirin instead of the infirmary, a spaceship to Mars without needing your pilot’s license, going to church without having to be born again, and laughing through the tears. It’s a love letter. To life. It’s also a guide to catching more greenlights - and to realizing that the yellows and reds eventually turn green too. Good luck.",2020,Published         October 20th 2020          by Crown Publishing Group (NY)
983,https://www.goodreads.com/book/show/50403451-no-time-like-the-future,No Time Like the Future: An Optimist Considers Mortality,memoir & autobiography,Michael J. Fox,4.13,256,"INSTANT NEW YORK TIMES BESTSELLERA moving account of resilience, hope, fear and mortality, and how these things resonate in our lives, by actor and advocate Michael J. Fox.The entire world knows Michael J. Fox as Marty McFly, the teenage sidekick of Doc Brown in Back to the Future; as Alex P. Keaton in Family Ties; as Mike Flaherty in Spin City; and through numerous other movie roles and guest appearances on shows such as The Good Wife and Curb Your Enthusiasm. Diagnosed at age 29, Michael is equally engaged in Parkinson's advocacy work, raising global awareness of the disease and helping find a cure through The Michael J. Fox Foundation for Parkinson's Research, the world's leading non-profit funder of PD science. His two previous bestselling memoirs, Lucky Man and Always Looking Up, dealt with how he came to terms with the illness, all the while exhibiting his iconic optimism. His new memoir reassesses this outlook, as events in the past decade presented additional challenges.In No Time Like the Future: An Optimist Considers Mortality, Michael shares personal stories and observations about illness and health, aging, the strength of family and friends, and how our perceptions about time affect the way we approach mortality. Thoughtful and moving, but with Fox's trademark sense of humor, his book provides a vehicle for reflection about our lives, our loves, and our losses.Running through the narrative is the drama of the medical madness Fox recently experienced, that included his daily negotiations with the Parkinson's disease he's had since 1991, and a spinal cord issue that necessitated immediate surgery. His challenge to learn how to walk again, only to suffer a devastating fall, nearly caused him to ditch his trademark optimism and ""get out of the lemonade business altogether.""Does he make it all of the way back? Read the book.",2020,Published         November 17th 2020          by Flatiron Books
984,https://www.goodreads.com/book/show/52766012-more-than-love,"More Than Love: An Intimate Portrait of My Mother, Natalie Wood",memoir & autobiography,Natasha Gregson Wagner,4.1,304,"The heartbreaking, never-before-told story of Hollywood icon Natalie Wood’s glamorous life, sudden death, and lasting legacy, written by her daughter, Natasha Gregson Wagner.More Than Love is a memoir of loss, grief, and coming-of-age by a daughter of Hollywood royalty. Natasha Gregson Wagner’s mother, Natalie Wood, was a child actress who became a legendary movie star, the dark-haired beauty of Splendor in the Grass, Rebel Without a Cause, and West Side Story. She and Natasha’s stepfather, the actor Robert Wagner, were a Hollywood it-couple twice over, first in the 1950s, and then again when they remarried in the 70s. But Natalie’s sudden death by drowning off Catalina Island at the age of forty-three devastated her family, made her stepfather a person of interest, and turned a vibrant wife, mother, and actress into a tragic figure. The events of that weekend have long been a mystery, and despite the rumors, scandalous media coverage, and accusations of wrongdoing, there has never been an account of how the tragedy was experienced by her daughter. For the first time Natasha addresses the questions surrounding that night to clear her beloved stepfather’s name. More Than Love begins on the morning after her mother’s death in November 1981 when eleven-year-old Natasha hears the news on the radio that her mother’s body has been found off the coast of Catalina after her parents had spent the weekend on the family boat, The Splendour. From this profound and shattering loss, Natasha shares her memories of her earliest bonds with her mother; her warm, loving, and slightly chaotic childhood as the daughter of two stars; the lost and confused years of her adolescence; and her halting attempts to move forward as a young woman. Beautifully told, More Than Love is an emotionally powerful tale of a daughter coming to terms with her grief, as well as a riveting portrait of a famous mother and a vanished Hollywood.",2020,Published         May 5th 2020          by Scribner
985,https://www.goodreads.com/book/show/43495368-building-a-life-worth-living,Building a Life Worth Living: A Memoir,memoir & autobiography,Marsha M. Linehan,4.09,384,"Marsha Linehan tells the story of her journey from suicidal teenager to world-renowned developer of the life-saving behavioral therapy DBT, using her own struggle to develop life skills for others.""This book is a victory on both sides of the page.""--Gloria Steinem""Are you one of us?"" a patient once asked Marsha Linehan, the world-renowned psychologist who developed Dialectical Behavior Therapy. ""Because if you were, it would give all of us so much hope.""Over the years, DBT had saved the lives of countless people fighting depression and suicidal thoughts, but Linehan had never revealed that her pioneering work was inspired by her own desperate struggles as a young woman. Only when she received this question did she finally decide to tell her story.In this remarkable and inspiring memoir, Linehan describes how, when she was eighteen years old, she began an abrupt downward spiral from popular teenager to suicidal young woman. After several miserable years in a psychiatric institute, Linehan made a vow that if she could get out of emotional hell, she would try to find a way to help others get out of hell too, and to build a life worth living. She went on to put herself through night school and college, living at a YWCA and often scraping together spare change to buy food. She went on to get her PhD in psychology, specializing in behavior therapy. In the 1980s, she achieved a breakthrough when she developed Dialectical Behavioral Therapy, a therapeutic approach that combines acceptance of the self and ways to change. Linehan included mindfulness as a key component in therapy treatment, along with original and specific life-skill techniques. She says, You can't think yourself into new ways of acting; you can only act yourself into new ways of thinking.Throughout her extraordinary scientific career, Marsha Linehan remained a woman of deep spirituality. Her powerful and moving story is one of faith and perseverance. Linehan shows, in Building a Life Worth Living, how the principles of DBT really work--and how, using her life skills and techniques, people can build lives worth living.",2020,Published         January 7th 2020          by Random House
986,https://www.goodreads.com/book/show/45915136-here-for-it-or-how-to-save-your-soul-in-america,"Here for It; Or, How to Save Your Soul in America: Essays",memoir & autobiography,R. Eric Thomas,4.07,264,"From the creator of 

Elle

's ""Eric Reads the News,"" a poignant and hilarious memoir-in-essays about growing up seeing the world differently, finding his joy, and every awkward, extraordinary stumble along the way. 
R. Eric Thomas didn't know he was different until the world told him so. Everywhere he went—whether it was his rich, mostly white, suburban high school, his conservative black church, or his Ivy League college in a big city—he found himself on the outside looking in.In essays by turns hysterical and heartfelt, Eric redefines what it means to be an ""other"" through the lens of his own life experience. He explores the two worlds of his childhood: the barren urban landscape where his parents' house was an anomalous bright spot, and the verdant school they sent him to in white suburbia. He writes about struggling to reconcile his Christian identity with his sexuality, about the exhaustion of code-switching in college, accidentally getting famous on the internet (for the wrong reason), and the surreal experience of covering the 2016 election as well as the seismic change that came thereafter.Ultimately, Eric seeks the answer to the ever more relevant question: Is the future worth it? Why do we bother when everything seems to be getting worse? As the world continues to shift in unpredictable ways, Eric finds the answers to these questions by re-envisioning what ""normal"" means, and in the powerful alchemy that occurs when you at last place yourself at the center of your own story.For fans of Samantha Irby, Michael Arceneaux, and David Sedaris, Here for It will resonate deeply and joyfully with everyone who has ever felt pushed to the margins, struggled with self-acceptance, or wished to shine more brightly in a dark world. Stay here for it—the future may surprise you.",2020,Published         February 18th 2020          by Ballantine Books
987,https://www.goodreads.com/book/show/44890027-children-of-the-land,Children of the Land,memoir & autobiography,Marcelo Hernández Castillo,4.05,362,"This unforgettable memoir from a prize-winning poet about growing up undocumented in the United States recounts the sorrows and joys of a family torn apart by draconian policies and chronicles one young man’s attempt to build a future in a nation that denies his existence. “You were not a ghost even though an entire country was scared of you. No one in this story was a ghost. This was not a story.”When Marcelo Hernandez Castillo was five years old and his family was preparing to cross the border between Mexico and the United States, he suffered temporary, stress-induced blindness. Castillo regained his vision, but quickly understood that he had to move into a threshold of invisibility before settling in California with his parents and siblings. Thus began a new life of hiding in plain sight and of paying extraordinarily careful attention at all times for fear of being truly seen. Before Castillo was one of the most celebrated poets of a generation, he was a boy who perfected his English in the hopes that he might never seem extraordinary.With beauty, grace, and honesty, Castillo recounts his and his family’s encounters with a system that treats them as criminals for seeking safe, ordinary lives. He writes of the Sunday afternoon when he opened the door to an ICE officer who had one hand on his holster, of the hours he spent making a fake social security card so that he could work to support his family, of his father’s deportation and the decade that he spent waiting to return to his wife and children only to be denied reentry, and of his mother’s heartbreaking decision to leave her children and grandchildren so that she could be reunited with her estranged husband and retire from a life of hard labor.Children of the Land distills the trauma of displacement, illuminates the human lives behind the headlines and serves as a stunning meditation on what it means to be a man and a citizen.",2020,Published         January 28th 2020          by Harper
988,https://www.goodreads.com/book/show/52041383-i-want-to-be-where-the-normal-people-are,I Want to Be Where the Normal People Are,memoir & autobiography,Rachel Bloom,4.01,288,"In the vein of Mindy Kaling, Ali Wong, and Amy Poehler, a collection of hilarious personal essays, poems and even amusement park maps on the subjects of insecurity, fame, anxiety, and much more from the charming and wickedly funny creator of Crazy Ex-Girlfriend. 

Rachel Bloom has felt abnormal and out of place her whole life. In this exploration of what she thinks makes her ""different,"" she's come to realize that a lot of people also feel this way; even people who she otherwise thought were ""normal.""In a collection of laugh-out-loud funny essays, all told in the unique voice (sometimes singing voice) that made her a star; Rachel writes about everything from her love of Disney, OCD and depression, weirdness, and female friendships to the story of how she didn't poop in the toilet until she was four years old; Rachel's pieces are hilarious, smart, and infinitely relatable (except for the pooping thing).",2020,Published         November 17th 2020          by Grand Central Publishing
989,https://www.goodreads.com/book/show/48512902-officer-clemmons,Officer Clemmons,memoir & autobiography,François S. Clemmons,3.95,288,"Details the incredible life story of François Clemmons, beginning with his early years in Alabama and Ohio, marked by family trauma and loss, through his studies as a music major at Oberlin College, where Clemmons began to investigate and embrace his homosexuality, to a chance encounter with Fred Rogers which changed the whole course of both men’s lives, leading to a deep, spiritual friendship and mentorship spanning nearly forty years.When he earned the role as “Officer Clemmons” on the award-winning television series Mister Rogers’ Neighborhood, Clemmons made history as the first African American actor to have a recurring role on a children’s program. A new, wide world opened for Francois — but one which also required him to make painful personal choices, and sacrifices.From New York to the Soviet Union, Berlin to California, Clemmons has performed for audiences around the world, and remains a beloved figure. Evocative and intimate, and buoyed by its author’s own vivacious, inimitable energy, Officer Clemmons chronicles a historical and enlightening life and career of a man who has brought joy to millions of adults and children, across generations and borders.",2020,Published         May 5th 2020          by Catapult
990,https://www.goodreads.com/book/show/53179303-this-time-next-year-we-ll-be-laughing,This Time Next Year We'll Be Laughing,memoir & autobiography,Jacqueline Winspear,3.93,312,"The author of the Maisie Dobbs series offers a personal memoir of her family’s resilience in the face of war and privation.  Jacqueline Winspear's memoir tackles family issues like her paternal grandfather's shellshock, her mother's evacuation from London during the Blitz, her soft-spoken animal-loving father's torturous assignment to an explosives team during WWII, her parents’ years living with Romani Gypsies; and Jacqueline’s own childhood working on farms in rural Kent, capturing her ties to the land and her dream of being a writer at its very inception.",2020,Published         November 10th 2020          by Soho Press
991,https://www.goodreads.com/book/show/44492396-strung-out,Strung Out: One Last Hit and Other Lies That Nearly Killed Me,memoir & autobiography,Erin Khar,3.92,304,"""This is a story she needed to tell; and the rest of the country needs to listen.""-- New York Times Book Review""This vital memoir will change how we look at the opioid crisis and how the media talks about it. A deeply moving and emotional read, STRUNG OUT challenges our preconceived ideas of what addiction looks like.""--Stephanie Land, New York Times bestselling author of MaidIn this deeply personal and illuminating memoir about her fifteen-year struggle with heroin, Khar sheds profound light on the opioid crisis and gives a voice to the over two million people in America currently battling with this addiction.Growing up in LA, Erin Khar hid behind a picture-perfect childhood filled with excellent grades, a popular group of friends and horseback riding. After first experimenting with her grandmother's expired painkillers, Khar started using heroin when she was thirteen. The drug allowed her to escape from pressures to be perfect and suppress all the heavy feelings she couldn't understand.This fiercely honest memoir explores how heroin shaped every aspect of her life for the next fifteen years and details the various lies she told herself, and others, about her drug use. With enormous heart and wisdom, she shows how the shame and stigma surrounding addiction, which fuels denial and deceit, is so often what keeps addicts from getting help. There is no one path to recovery, and for Khar, it was in motherhood that she found the inner strength and self-forgiveness to quit heroin and fight for her life.Strung Out is a life-affirming story of resilience while also a gripping investigation into the psychology of addiction and why people turn to opioids in the first place.",2020,Published         February 25th 2020          by Park Row
992,https://www.goodreads.com/book/show/53103818-bright-precious-thing,Bright Precious Thing,memoir & autobiography,Gail Caldwell,3.92,208,"From the New York Times bestselling author of Let's Take the Long Way Home comes a moving memoir about how the women's movement revolutionized and saved her life, from the 1960s to the #MeToo era.In a voice as candid as it is evocative, Gail Caldwell traces a path from her west Texas girlhood through her emergence as a young daredevil, then as a feminist--a journey that reflected seismic shifts in the culture itself. Caldwell's travels took her to California and Mexico and dark country roads, and the dangers she encountered were rivaled only by the personal demons she faced. Bright Precious Thing is the captivating story of a woman's odyssey, her search for adventure giving way to something more profound: the evolution of a writer and a woman, a struggle to embrace one's life as a precious thing.Told against a contrasting backdrop of the present day, including the author's friendship with a young neighborhood girl, Bright Precious Thing unfolds with the same heart and narrative grace of Caldwell's earlier work. It is a book about finding, then protecting, what we cherish most.",2020,Published         July 7th 2020          by Random House
993,https://www.goodreads.com/book/show/46064076-buy-yourself-the-f-cking-lilies,"Buy Yourself the F*cking Lilies: And Other Rituals to Fix Your Life, from Someone Who's Been There",memoir & autobiography,Tara Schuster,3.91,318,"Brutally honest, often hilarious, hard-won lessons in learning to love and care for yourself from a young vice president at Comedy Central who was called “ahead of her time” by Jordan Peele.By the time she was in her late twenties, Tara Schuster was a rising TV executive who had worked for The Daily Show with Jon Stewart and helped launch Key & Peele to viral superstardom. By all appearances, she had mastered being a grown-up. But beneath that veneer of success, she was a chronically anxious, self-medicating mess. No one knew that her road to adulthood had been paved with depression, anxiety, and shame, owing in large part to her minimally parented upbringing. She realized she’d hit rock bottom when she drunk-dialed her therapist pleading for help.Buy Yourself the F*cking Lilies is the story of Tara’s path to re-parenting herself and becoming a “ninja of self-love.” Through simple, daily rituals, Tara transformed her mind, body, and relationships, and shows how to:• fake gratitude until you actually feel gratitude• excavate your emotional wounds and heal them with kindness• identify your self-limiting beliefs, kick them to the curb, and start living a life you choose• silence your inner frenemy and shield yourself from self-criticism• carve out time each morning to start your day empowered, inspired, and ready to rule• create a life you truly, totally f*cking LOVEThis is the book Tara wished someone had given her and it is the book many of us desperately need: a candid, hysterical, addictively readable, practical guide to growing up (no matter where you are in life) and learning to love yourself in a non-throw-up-in-your-mouth-it’s-so-cheesy way.",2020,Published         February 18th 2020          by Dial Press
994,https://www.goodreads.com/book/show/46195204-the-magical-language-of-others,The Magical Language of Others,memoir & autobiography,E.J. Koh,3.9,209,"The Magical Language of Others is a powerful and aching love story in letters, from mother to daughter. After living in America for over a decade, Eun Ji Koh’s parents return to South Korea for work, leaving fifteen-year-old Eun Ji and her brother behind in California. Overnight, Eun Ji finds herself abandoned and adrift in a world made strange by her mother’s absence. Her mother writes letters, in Korean, over the years seeking forgiveness and love—letters Eun Ji cannot fully understand until she finds them years later hidden in a box.As Eun Ji translates the letters, she looks to history—her grandmother Jun’s years as a lovesick wife in Daejeon, the horrors her grandmother Kumiko witnessed during the Jeju Island Massacre—and to poetry, as well as her own lived experience to answer questions inside all of us. Where do the stories of our mothers and grandmothers end and ours begin? How do we find words—in Korean, Japanese, English, or any language—to articulate the profound ways that distance can shape love? Eun Ji Koh fearlessly grapples with forgiveness, reconciliation, legacy, and intergenerational trauma, arriving at insights that are essential reading for anyone who has ever had to balance love, longing, heartbreak, and joy.The Magical Language of Others weaves a profound tale of hard-won selfhood and our deep bonds to family, place, and language, introducing—in Eun Ji Koh—a singular, incandescent voice.",2020,Published         January 7th 2020          by Tin House Books                             (first published January 6th 2020)
995,https://www.goodreads.com/book/show/48635850-fairest,Fairest: A Memoir,memoir & autobiography,Meredith Talusan,3.89,310,"A singular, beautifully written coming-of-age memoir of a Filipino boy with albinism whose story travels from an immigrant childhood to Harvard to a gender transition and illuminates the illusions of race, disability, and genderFairest is a memoir about a precocious boy with albinism, a ""sun child"" from a rural Philippine village, who would grow up to become a woman in America. Coping with the strain of parental neglect and the elusive promise of U.S. citizenship, Talusan found childhood comfort from her devoted grandmother, a grounding force as she was treated by others with special preference or public curiosity. As an immigrant to the United States, Talusan came to be perceived as white. An academic scholarship to Harvard provided access to elite circles of privilege but required Talusan to navigate through the complex spheres of race, class, sexuality, and her place within the gay community. She emerged as an artist and an activist questioning the boundaries of gender. Talusan realized she did not want to be confined to a prescribed role as a man, and transitioned to become a woman, despite the risk of losing a man she deeply loved. Throughout her journey, Talusan shares poignant and powerful episodes of desirability and love that will remind readers of works such as Call Me By Your Name and Giovanni's Room. Her evocative reflections will shift our own perceptions of love, identity, gender, and the fairness of life.",2020,Published         May 26th 2020          by Viking
996,https://www.goodreads.com/book/show/50623593-apple,Apple: (Skin to the Core),memoir & autobiography,Eric Gansworth,3.89,352,"How about a book that makes you barge into your boss's office to read a page of poetry from? That you dream of? That every movie, song, book, moment that follows continues to evoke in some way?The term ""Apple"" is a slur in Native communities across the country. It's for someone supposedly ""red on the outside, white on the inside.""Eric Gansworth is telling his story in Apple (Skin to the Core). The story of his family, of Onondaga among Tuscaroras, of Native folks everywhere. From the horrible legacy of the government boarding schools, to a boy watching his siblings leave and return and leave again, to a young man fighting to be an artist who balances multiple worlds.Eric shatters that slur and reclaims it in verse and prose and imagery that truly lives up to the word heartbreaking.",2020,Published         October 6th 2020          by Levine Querido
997,https://www.goodreads.com/book/show/49881487-stray,Stray,memoir & autobiography,Stephanie Danler,3.86,240,"From the bestselling author of Sweetbitter, a memoir of growing up in a family shattered by lies and addiction, and of one woman's attempts to find a life beyond the limits of her past. Stray is a moving, sometimes devastating, brilliantly written and ultimately inspiring exploration of the landscapes of damage and survival.After selling her first novel--a dream she'd worked long and hard for--Stephanie Danler knew she should be happy. Instead, she found herself driven to face the difficult past she'd left behind a decade ago: a mother disabled by years of alcoholism, further handicapped by a tragic brain aneurysm; a father who abandoned the family when she was three, now a meth addict in and out of recovery. After years in New York City she's pulled home to Southern California by forces she doesn't totally understand, haunted by questions of legacy and trauma. Here, she works toward answers, uncovering hard truths about her parents and herself as she explores whether it's possible to change the course of her history. Lucid and honest, heart-breaking and full of hope, Stray, is an examination of what we inherit and what we don't have to, of what we have to face in ourselves to move forward, and what it's like to let go of one's parents in order to find a peace--and family--of one's own.",2020,Published         May 19th 2020          by Knopf Publishing Group
